2026-07-03 02:19:08	cid=1	cas=14992-62-2	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=14992-62-2&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 03:13:03	cid=991	cas=56-38-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56382&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:04	cid=991	cas=56-38-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56382&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:04	cid=991	cas=56-38-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56382&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:04	cid=991	cas=56-38-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56382&Index=1&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:13:15	cid=991	cas=56-38-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56382&Index=2&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:13:15	cid=991	cas=56-38-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56382&Index=3&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:13:15	cid=991	cas=56-38-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56382&Index=4&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:13:16	cid=991	cas=56-38-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56382&Index=5&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:13:16	cid=991	cas=56-38-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56382&Index=6&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:13:26	cid=991	cas=56-38-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56382&Index=7&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:13:27	cid=991	cas=56-38-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56382&Index=8&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:13:27	cid=991	cas=56-38-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56382&Index=9&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:13:27	cid=991	cas=56-38-2	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=56-38-2&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404
2026-07-03 03:13:28	cid=992	cas=87-86-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C87865&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:28	cid=992	cas=87-86-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C87865&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:33	cid=992	cas=87-86-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C87865&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:37	cid=992	cas=87-86-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C87865&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:37	cid=992	cas=87-86-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C87865&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:41	cid=992	cas=87-86-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C87865&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:46	cid=992	cas=87-86-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C87865&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:46	cid=992	cas=87-86-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C87865&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:46	cid=992	cas=87-86-5	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=87-86-5&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 03:13:46	cid=993	cas=292853-79-3	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=292853-79-3&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 03:13:47	cid=994	cas=150-30-1	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=150-30-1&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 03:13:48	cid=995	cas=85-01-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:48	cid=995	cas=85-01-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:49	cid=995	cas=85-01-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:59	cid=995	cas=85-01-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 03:13:59	cid=995	cas=85-01-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:00	cid=995	cas=85-01-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:00	cid=995	cas=85-01-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:00	cid=995	cas=85-01-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:05	cid=995	cas=85-01-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:06	cid=995	cas=85-01-8	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=0&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:06	cid=995	cas=85-01-8	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=1&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:07	cid=995	cas=85-01-8	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=2&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:07	cid=995	cas=85-01-8	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=3&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:11	cid=995	cas=85-01-8	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=4&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:12	cid=995	cas=85-01-8	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=5&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:12	cid=995	cas=85-01-8	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=6&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:13	cid=995	cas=85-01-8	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=7&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:17	cid=995	cas=85-01-8	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=8&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:17	cid=995	cas=85-01-8	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1517222&Index=9&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:17	cid=995	cas=85-01-8	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=85-01-8&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404
2026-07-03 03:14:18	cid=996	cas=108-95-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:19	cid=996	cas=108-95-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:19	cid=996	cas=108-95-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:29	cid=996	cas=108-95-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:30	cid=996	cas=108-95-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:30	cid=996	cas=108-95-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:30	cid=996	cas=108-95-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:31	cid=996	cas=108-95-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:41	cid=996	cas=108-95-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 03:14:42	cid=996	cas=108-95-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=0&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:42	cid=996	cas=108-95-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=1&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:42	cid=996	cas=108-95-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=2&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:43	cid=996	cas=108-95-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=3&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:53	cid=996	cas=108-95-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=4&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:53	cid=996	cas=108-95-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=5&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:54	cid=996	cas=108-95-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=6&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:54	cid=996	cas=108-95-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=7&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:14:54	cid=996	cas=108-95-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=8&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:15:05	cid=996	cas=108-95-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C13127883&Index=9&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:15:05	cid=996	cas=108-95-2	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=108-95-2&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404
2026-07-03 03:15:05	cid=997	cas=156-06-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=156-06-9&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 03:15:06	cid=998	cas=122-78-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C122781&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:06	cid=998	cas=122-78-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C122781&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:07	cid=998	cas=122-78-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C122781&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:07	cid=998	cas=122-78-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C122781&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:18	cid=998	cas=122-78-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C122781&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:18	cid=998	cas=122-78-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C122781&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:18	cid=998	cas=122-78-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C122781&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:19	cid=998	cas=122-78-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C122781&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:19	cid=998	cas=122-78-1	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=122-78-1&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 03:15:19	cid=999	cas=103-82-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:23	cid=999	cas=103-82-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:24	cid=999	cas=103-82-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:28	cid=999	cas=103-82-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:32	cid=999	cas=103-82-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:32	cid=999	cas=103-82-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:36	cid=999	cas=103-82-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:40	cid=999	cas=103-82-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 03:15:41	cid=999	cas=103-82-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=1&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:15:45	cid=999	cas=103-82-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=2&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:15:49	cid=999	cas=103-82-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=3&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:15:49	cid=999	cas=103-82-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=4&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:15:53	cid=999	cas=103-82-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=5&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:15:57	cid=999	cas=103-82-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=6&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:15:57	cid=999	cas=103-82-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=7&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:16:02	cid=999	cas=103-82-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=8&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:16:06	cid=999	cas=103-82-2	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C103822&Index=9&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:16:06	cid=999	cas=103-82-2	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=103-82-2&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404
2026-07-03 03:16:06	cid=1000	cas=7568-93-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=7568-93-6&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 03:16:07	cid=1001	cas=64-04-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C64040&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:07	cid=1001	cas=64-04-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C64040&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:08	cid=1001	cas=64-04-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C64040&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:08	cid=1001	cas=64-04-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C64040&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:18	cid=1001	cas=64-04-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C64040&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:19	cid=1001	cas=64-04-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C64040&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:19	cid=1001	cas=64-04-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C64040&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:20	cid=1001	cas=64-04-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C64040&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:20	cid=1001	cas=64-04-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C64040&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:20	cid=1001	cas=64-04-0	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=64-04-0&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 03:16:20	cid=1002	cas=89-24-7	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=89-24-7&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 03:16:21	cid=1005	cas=138-08-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=138-08-9&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 03:16:21	cid=1006	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 03:16:21	cid=1007	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 03:16:22	cid=1008	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 03:16:22	cid=1009	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 03:16:22	cid=1010	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 03:16:22	cid=1011	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 03:16:22	cid=1012	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 03:16:23	cid=1013	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 03:16:23	cid=1014	cas=3616-04-4	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=3616-04-4&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 03:16:24	cid=1015	cas=1071-23-4	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=1071-23-4&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 03:16:24	cid=1016	cas=27530-80-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=27530-80-9&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 03:16:25	cid=1017	cas=88-99-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:26	cid=1017	cas=88-99-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:26	cid=1017	cas=88-99-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:26	cid=1017	cas=88-99-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:27	cid=1017	cas=88-99-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:37	cid=1017	cas=88-99-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:37	cid=1017	cas=88-99-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:38	cid=1017	cas=88-99-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 03:16:38	cid=1017	cas=88-99-3	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=1&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:16:38	cid=1017	cas=88-99-3	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=2&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:16:49	cid=1017	cas=88-99-3	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=3&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:16:49	cid=1017	cas=88-99-3	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=4&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:16:49	cid=1017	cas=88-99-3	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=5&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:16:50	cid=1017	cas=88-99-3	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=6&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:16:50	cid=1017	cas=88-99-3	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=7&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:17:00	cid=1017	cas=88-99-3	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=8&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:17:01	cid=1017	cas=88-99-3	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C88993&Index=9&Type=UVVis	reason=download_http_404	message=
2026-07-03 03:17:01	cid=1017	cas=88-99-3	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=88-99-3&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404
2026-07-03 03:17:01	cid=1018	cas=98-98-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=98-98-6&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 03:17:02	cid=1019	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 03:17:02	cid=1020	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 03:17:02	cid=1021	cas=487-90-1	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=487-90-1&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 03:17:02	cid=1022	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 03:17:03	cid=1024	cas=72909-34-3	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=72909-34-3&Units=SI&Mask=480	reason=nist_not_found	message=
